Ho et al. origin time,Reproduced longitude,Reproduced latitude,Reproduced depth (km),Origin time without near source,Latitude without near source,Longitude without near source,Depth without near source (km),Origin time with STAR,Latitude with STAR,Longitude with STAR,Depth with STAR (km)
2014-05-24T15:03:41.063517,160.777000820738,-75.42404241505798,133.867188,,,,,,,,
2014-05-24T22:37:23.107503,160.13405454407885,-75.34279697267607,-4.296875,,,,,,,,
2014-05-26T04:23:55.962032,159.99070813194766,-75.16383143521375,107.148438,,,,,,,,
2014-05-29T01:42:40.208160,160.74158510879786,-75.34782624969797,119.980469,,,,,,,,
2014-05-30T09:47:06.946212,160.8710567884368,-75.45819842527402,-4.824219,2014-05-30T09:47:07.288538,-75.38430903122122,160.8614953515715,111.367188,,,,
2014-05-30T14:54:21.328348,161.25107982318997,-75.2487755743323,140.898438,,,,,,,,
2014-05-31T03:42:53.421327,160.39077037611008,-75.27630294749527,116.992188,,,,,,,,
2014-05-31T18:05:11.334399,160.3580838979105,-75.32060533625132,-0.429688,,,,,,,,
2014-05-31T18:16:44.912472,160.35283817526553,-75.28231596000961,149.335938,,,,,,,,
2014-06-01T01:52:10.417812,160.36209123651057,-75.44387994151066,-4.648438,,,,,,,,
2014-06-01T11:41:05.607220,160.76003529656512,-75.3612454228541,143.359375,,,,,,,,
2014-06-01T20:41:53.189578,160.68030494573028,-75.4721528584786,96.601562,,,,,,,,
2014-06-03T20:49:34.292220,160.35643716075637,-75.28500577058357,111.894531,,,,,,,,
2014-06-05T12:39:59.009141,160.49105104447514,-75.29952728990118,115.234375,,,,,,,,
2014-06-06T12:05:41.661568,160.39343859507653,-75.29544655860111,119.101562,,,,,,,,
2014-06-08T16:46:15.918822,161.01419465128285,-75.2940426101197,112.773438,,,,,,,,
2014-06-11T10:56:29.442394,161.23232134279482,-75.23540014131619,122.089844,,,,,,,,
2014-06-11T20:07:28.776973,160.83329199043777,-75.44783266706945,124.023438,,,,,,,,
2014-06-13T14:53:56.948612,160.3051383984927,-75.2637975624895,111.015625,,,,,,,,
2014-06-18T08:24:33.296136,161.0102324067105,-75.30781991303698,116.640625,,,,,,,,
2014-06-18T08:29:17.223636,160.51604304285283,-75.24983384168672,131.054688,,,,,,,,
2014-06-19T21:34:42.270624,160.47207937146052,-75.30254317194303,120.507812,,,,,,,,
2014-06-22T12:38:40.356258,160.88280944057058,-75.28251519276373,104.335938,,,,,,,,
2014-06-26T09:03:43.251823,161.0837026447328,-75.30245578251238,122.441406,,,,,,,,
2014-06-27T19:03:12.376367,160.40519634670338,-75.28705936975724,112.773438,,,,,,,,
2014-06-28T22:47:10.341885,160.7069514095162,-75.1537635809712,124.023438,,,,,,,,
2014-06-30T02:34:23.639227,160.23147527648575,-75.24288271101528,116.992188,,,,,,,,
2014-07-01T00:12:24.358231,160.52011901435253,-75.32102766984697,120.859375,,,,,,,,
2014-07-02T07:48:36.499185,161.16052067088012,-75.3820349210326,101.523438,,,,,,,,
2014-07-02T13:34:24.329660,160.58290157070624,-75.35024914060894,117.695312,,,,,,,,
2014-07-05T01:35:43.173671,161.09118177878653,-75.30781181648427,112.597656,,,,,,,,
2014-07-07T05:17:04.295869,161.0404966183853,-75.29633893569456,123.320312,,,,,,,,
2014-07-10T00:19:03.210640,160.4064611551667,-75.36514466489591,-4.824219,2014-07-10T00:19:04.819947,-75.36127014122353,160.38967229657584,-4.648438,,,,
2014-07-10T19:12:32.145300,160.39571071774932,-75.28856385576702,127.363281,,,,,,,,
2014-07-10T19:14:03.322000,159.90312042038013,-75.1840726094562,131.054688,,,,,,,,
2014-07-10T19:16:27.794770,160.56530018652788,-75.40533511297693,116.289062,,,,,,,,
2014-07-11T12:53:03.313113,161.21730070639924,-75.33989083765246,112.773438,,,,,,,,
2014-07-12T02:35:25.863603,161.2400011457772,-75.3888647299707,108.554688,,,,,,,,
2014-07-12T19:12:17.187634,160.23392829313923,-75.26202675004694,135.273438,,,,,,,,
2014-07-16T09:11:45.506304,161.88320454383452,-75.4616271346198,13.632812,,,,,,,,
2014-07-16T09:29:49.175956,161.29640837599877,-75.31378482713075,102.578125,,,,,,,,
2014-07-16T22:36:33.609098,161.31727482363212,-75.33672321663835,116.816406,,,,,,,,
2014-07-21T10:04:21.997278,160.65027955425955,-75.22178218233421,107.324219,,,,,,,,
2014-07-22T06:47:59.617606,161.12672887299786,-75.34147940713005,106.445312,,,,,,,,
2014-07-23T03:10:52.795441,160.52975390989332,-75.27703590946203,109.785156,,,,,,,,
2014-07-25T03:13:12.195972,160.35381943870362,-75.26586215896457,107.324219,,,,,,,,
2014-07-27T01:52:48.665593,161.16475199189452,-75.26950914271603,124.726562,,,,,,,,
2014-07-27T07:54:39.109471,160.556575139699,-75.34789926582195,126.835938,,,,,,,,
2014-07-27T23:48:04.883293,161.34946888480283,-75.35122435933116,98.710938,,,,,,,,
2014-07-31T03:14:13.780539,160.3318478043147,-75.31822950117551,112.773438,2014-07-31T03:14:13.975819,-75.31822950117551,160.3318478043147,112.773438,,,,
2014-08-03T03:16:54.064212,160.47764716736603,-75.34083136438035,114.882812,,,,,,,,
2014-08-03T07:38:18.178041,160.82310016705162,-75.54124457125951,-4.648438,2014-08-03T07:38:17.996247,-75.58343678003814,160.92938063431683,-4.296875,,,,
2014-08-05T08:27:40.191737,161.1003314000553,-75.33919290527575,125.429688,,,,,,,,
2014-08-05T11:24:13.331643,160.42691011702527,-75.4402316992895,-4.648438,2014-08-05T11:24:14.667971,-75.4425971046772,160.45338407621216,-4.648438,,,,
2014-08-06T23:00:09.609598,160.91496919148796,-75.5397766571583,109.960938,,,,,,,,
2014-08-10T23:42:45.251150,160.61770608585084,-75.24009278912682,116.289062,,,,,,,,
2014-08-13T16:16:17.139422,161.02470005166583,-75.3514523111627,111.367188,,,,,,,,
2014-08-18T07:14:17.875512,160.92388683126487,-75.2955497742154,131.054688,,,,,,,,
2014-08-18T17:31:40.047059,160.67358437506104,-75.34887824235143,107.148438,,,,,,,,
2014-08-26T15:10:22.135011,161.4070116551499,-75.71796373723558,5.546875,,,,,,,,
2014-08-29T21:55:06.344518,161.42621169553388,-75.43761456796706,95.546875,,,,,,,,
2014-08-30T01:33:50.194815,160.32152314860247,-75.24165299072199,130.351562,,,,,,,,
2014-08-30T18:03:56.912532,160.8320765467878,-75.21206580386412,98.007812,,,,,,,,
2014-08-31T07:49:36.636974,160.369016130334,-75.42322643546875,-4.824219,2014-08-31T07:49:36.430004,-75.39790541800363,160.69445517636524,121.914062,,,,
2014-09-03T02:10:21.077277,161.1307969374394,-75.29478508881559,117.695312,,,,,,,,
2014-09-03T03:15:28.183401,161.24426872778898,-75.70438254567158,-0.078125,,,,,,,,
2014-09-03T15:28:37.524199,160.51568046731174,-75.3347965769446,105.039062,,,,,,,,
2014-09-07T17:01:16.170611,161.24426872778898,-75.70438254567158,1.328125,,,,,,,,
2014-09-09T02:09:35.623133,160.93196031830865,-75.26799930594093,109.960938,,,,,,,,
2014-09-09T21:01:17.600880,160.484358634246,-75.32017896573065,117.871094,,,,,,,,
2014-09-11T07:11:56.039169,161.05920190856546,-75.64166671538845,-2.1875,,,,,,,,
2014-09-19T03:44:16.223033,160.52423511979575,-75.39223236505667,-4.648438,,,,,,,,
2014-09-19T22:04:56.429040,160.71546805968282,-75.44693581774514,-4.648438,,,,,,,,
2014-09-23T04:35:06.190980,160.46930643573035,-75.28340021162533,133.164062,,,,,,,,
2014-09-23T09:20:19.861412,160.7568789754963,-75.22423217227977,116.289062,,,,,,,,
2014-09-23T15:47:58.767969,160.37636567123593,-75.26554584224402,117.695312,,,,,,,,
2014-09-26T14:44:07.134101,161.47476533007455,-75.3900554436965,121.210938,,,,,,,,
2014-09-28T11:17:12.658106,160.39611387830834,-75.31459093435494,133.164062,,,,,,,,
2014-09-29T12:49:20.279766,160.9272608638562,-75.3146870428311,133.867188,,,,,,,,
2014-10-01T02:50:34.643847,160.6968487367469,-75.33207248797882,118.398438,,,,,,,,
2014-10-01T07:34:02.692856,160.32409413114027,-75.26079596943991,121.914062,,,,,,,,
2014-10-01T14:49:25.484337,160.2625414858465,-75.28355828526489,115.585938,,,,,,,,
2014-10-02T01:37:37.088038,160.44585724362548,-75.30018066616024,109.257812,,,,,,,,
2014-10-02T01:38:57.844899,160.29588116642262,-75.29132365684474,117.34375,,,,,,,,
2014-10-05T14:47:23.750995,161.01814936638925,-75.28026564566693,108.90625,,,,,,,,
2014-10-07T12:06:42.916455,160.7100057713694,-75.49363668802707,-4.648438,,,,,,,,
2014-10-17T00:07:41.728848,160.353820337494,-75.36040071590728,-4.824219,2014-10-17T00:07:42.176934,-75.3347965769446,160.51568046731174,114.882812,,,,
2014-10-19T18:31:43.197775,160.37666376628218,-75.4546420801971,-4.648438,2014-10-19T18:31:43.799715,-75.4546420801971,160.37666376628218,-4.648438,,,,
2014-10-23T22:07:16.008688,160.777000820738,-75.42404241505798,112.070312,,,,,,,,
2014-10-25T10:51:23.376946,161.35799674355266,-75.45533407628808,132.460938,,,,,,,,
2014-10-26T12:11:38.127077,160.3327189795098,-75.39632039535768,-4.824219,2014-10-26T12:11:38.275095,-75.31158136348292,160.41511706169953,119.453125,,,,
2014-10-26T22:48:07.784801,160.31487467468907,-75.28832267425966,109.257812,,,,,,,,
2014-10-28T20:27:44.188216,161.32159412493138,-75.69204032214417,4.140625,,,,,,,,
2014-11-01T18:39:14.668255,160.41964367163968,-75.29781512989088,119.101562,,,,,,,,
2014-11-02T20:51:32.608699,160.89057923903528,-75.27142200031795,127.011719,,,,,,,,
2014-11-03T01:14:27.865162,160.90330317253628,-75.54819465373002,-4.648438,2014-11-03T01:14:28.500262,-75.47161018582848,160.8897694191075,116.992188,,,,
2014-11-04T01:11:35.706899,160.32409413114027,-75.26079596943991,120.507812,,,,,,,,
2014-11-08T12:01:15.055234,160.63557998377405,-75.35493973638928,-4.648438,,,,,,,,
2014-11-10T05:55:17.926295,160.99906053359987,-75.29978177378865,118.925781,,,,,,,,
2014-11-10T13:28:54.930270,160.2743649659554,-75.27517815557083,121.210938,,,,,,,,
2014-11-14T09:18:56.693563,160.54466038228685,-75.44127770604285,-4.648438,,,,,2014-11-14T09:18:58.322066,-75.41708685943678,160.5116514052057,-4.824219
2014-11-14T13:42:07.093494,160.10551523982772,-75.32124640741657,-4.296875,,,,,,,,
2014-11-14T21:52:43.354034,161.6398938899311,-75.60102708339019,-4.648438,,,,,2014-11-14T21:52:43.072645,-75.51825530037533,161.66040485763804,111.367188
2014-11-16T23:40:58.084120,160.80087498334544,-75.25642473201218,115.585938,,,,,2014-11-16T23:40:58.499373,-75.42341141162332,160.98576216051973,-4.648438
2014-11-17T08:09:28.551608,160.46802348438808,-75.45335336741512,-4.648438,,,,,2014-11-17T08:09:29.492837,-75.46023922689149,160.46575995031822,-4.824219
2014-11-20T12:31:30.937127,161.35707130526993,-75.35657209825274,122.265625,,,,,2014-11-20T12:31:32.300309,-75.47553492471908,161.5981571285062,86.757812
2014-11-20T18:02:44.696558,160.89238309858493,-75.52368254147537,129.296875,,,,,2014-11-20T18:02:46.600534,-75.62328489926529,161.00938102348968,98.007812
2014-11-21T19:52:16.354210,160.9968172867909,-75.32312735196714,139.667969,,,,,,,,
2014-11-24T13:46:48.724202,161.00999221246525,-75.32427698245783,115.761719,,,,,2014-11-24T13:46:50.560447,-75.38743130563574,161.00527956301136,-4.648438
2014-11-24T14:11:33.024926,160.55947580963027,-75.36704379739797,126.132812,2014-11-24T14:11:33.557458,-75.36704379739797,160.55947580963027,126.132812,2014-11-24T14:11:34.916732,-75.48276102630084,160.61321047016722,-4.824219
2014-11-24T18:50:16.818719,160.72416184831533,-75.36043460890224,123.496094,2014-11-24T18:50:16.749333,-75.36043460890224,160.72416184831533,123.496094,2014-11-24T18:50:18.762487,-75.43791733540947,160.58661077620528,-4.824219
2014-12-02T07:50:48.349315,160.00017410436737,-75.36366610083469,3.085938,2014-12-02T07:50:44.272503,-75.34449331289126,160.4132852788307,114.179688,2014-12-02T07:50:44.300717,-75.46731297720105,160.54533745724552,-4.824219
2014-12-08T01:37:52.421344,160.8090543300942,-75.49758178679609,102.578125,,,,,2014-12-08T01:37:52.737881,-75.5719598400199,160.9602940149061,84.648438
2014-12-11T10:55:31.206192,160.87620164356693,-75.24424275457598,131.757812,,,,,2014-12-11T10:55:30.912702,-75.2457668616927,160.866792685259,131.230469
2014-12-12T04:43:29.481411,160.27078356037435,-75.27248709502018,131.582031,2014-12-12T04:43:29.997933,-75.27248709502018,160.27078356037435,131.582031,2014-12-12T04:43:29.995939,-75.27367882053512,160.2838543902595,131.582031
2014-12-14T13:36:02.107441,161.29055293386563,-75.67062811621673,-4.296875,,,,,,,,
2014-12-14T22:02:45.204371,160.60594550491325,-75.16354328222644,102.929688,,,,,2014-12-14T22:02:46.145523,-75.37975216016486,161.13404389565358,-4.648438
2014-12-15T20:09:41.795930,159.93351574347196,-75.34804091332506,-4.648438,2014-12-15T20:09:41.275950,-75.36233537958726,160.50677810074467,116.992188,,,,
2014-12-15T21:13:13.008085,160.80595890364737,-75.20974562885532,109.257812,,,,,2014-12-15T21:13:12.769402,-75.20974562885532,160.80595890364737,109.257812
2014-12-20T07:58:30.334810,161.2364888491139,-75.66608694651936,-4.296875,,,,,2014-12-20T07:58:31.181977,-75.5795909556962,161.15966689083643,97.304688
2014-12-21T02:51:17.587880,160.8490739367375,-75.42564179608662,80.078125,,,,,2014-12-21T02:51:16.378416,-75.4712400413658,160.91262548313392,71.816406
2014-12-21T14:27:59.803680,160.36724208795147,-75.29307495990165,114.882812,,,,,2014-12-21T14:28:00.456170,-75.4137327476315,160.55353918643934,-4.648438
2014-12-22T19:20:42.551523,159.85884459448434,-75.37906058092057,-4.648438,2014-12-22T19:20:43.449977,-75.44633586773841,160.17945797759552,-4.648438,2014-12-22T19:20:42.868508,-75.47536272043493,160.16020903928822,-4.824219
2014-12-23T16:07:40.204355,160.4551368901639,-75.40967788911748,-4.296875,,,,,2014-12-23T16:07:38.656617,-75.44362942824111,160.57115552881186,-4.648438
2014-12-26T01:52:26.476294,160.22923732261273,-75.2757881161672,136.328125,,,,,,,,
2014-12-26T06:34:04.804683,161.25181436026602,-75.61092208393855,-4.296875,,,,,2014-12-26T06:34:04.433860,-75.53588946660456,161.22679627883323,97.128906
2014-12-28T17:59:15.573752,160.55947580963027,-75.36704379739797,-4.648438,,,,,2014-12-28T17:59:13.840741,-75.37876139454835,160.69136972607805,-4.648438
2014-12-29T23:29:31.419517,160.44038842557805,-75.26189506493715,119.804688,,,,,2014-12-29T23:29:32.559747,-75.40918136372974,160.84949929750135,-4.824219
2014-12-30T22:43:23.426474,160.64854797974613,-75.3136252089173,122.265625,,,,,2014-12-30T22:43:24.820761,-75.41903049381855,160.74680176329906,-4.824219
2015-01-03T15:52:33.221309,160.3289731320629,-75.2730579307524,123.144531,2015-01-03T15:52:33.459498,-75.2730579307524,160.3289731320629,123.144531,2015-01-03T15:52:33.460838,-75.2730579307524,160.3289731320629,123.144531
2015-01-04T09:38:00.967926,159.84161963520586,-75.24231130253507,-4.824219,2015-01-04T09:38:00.293545,-75.26079596943991,160.32409413114027,112.070312,2015-01-04T09:38:00.304509,-75.40596021556792,160.70553325476592,-4.824219
2015-01-05T03:42:06.186171,160.9799204099207,-75.31929710713099,93.085938,,,,,,,,
2015-01-05T09:23:58.881257,160.97601585049082,-75.54975433894994,94.140625,,,,,2015-01-05T09:23:59.650550,-75.57158254961628,160.98330886850172,85.878906
2015-01-05T23:14:50.154528,160.61817387265694,-75.41003033630021,-4.648438,2015-01-05T23:14:51.564139,-75.41003033630021,160.61817387265694,-4.648438,2015-01-05T23:14:50.636512,-75.4085161063483,160.62771604201262,-4.824219
2015-01-07T18:00:17.035079,160.44311925729158,-75.2810374866826,114.179688,,,,,,,,
2015-01-10T22:09:37.476779,160.83487490736638,-75.24765503522143,123.847656,,,,,2015-01-10T22:09:37.063223,-75.24765503522143,160.83487490736638,123.496094
2015-01-11T15:08:11.053325,161.03613740351295,-75.34303171566057,128.242188,,,,,,,,
2015-01-13T10:45:10.775755,160.9143874964203,-75.38893508723959,144.414062,,,,,,,,
2015-01-15T06:43:08.759182,160.2243454272801,-75.23749956458892,123.671875,,,,,2015-01-15T06:43:08.749318,-75.23749956458892,160.2243454272801,123.671875
2015-01-16T08:01:44.137388,161.25181436026602,-75.61092208393855,-4.296875,,,,,2015-01-16T08:01:44.234420,-75.52979690817057,161.18282487109843,98.359375
2015-01-17T11:52:46.070582,160.67787735301212,-75.33510586772748,118.046875,,,,,,,,
2015-01-18T06:46:47.759076,161.38395885835843,-75.734855088535,21.015625,,,,,,,,
2015-01-20T01:11:57.218490,160.9690359715034,-75.511462700466,116.640625,,,,,2015-01-20T01:11:55.995129,-75.66916762391976,161.2171869709435,102.226562
2015-01-20T10:04:09.741648,161.15169444591584,-75.64010379539474,-4.296875,,,,,2015-01-20T10:04:09.440966,-75.57656462982877,161.01391337307777,92.382812
2015-01-23T20:02:58.489851,161.16080013696907,-75.31620150372996,116.992188,,,,,2015-01-23T20:02:57.897155,-75.4988185780363,161.4556957760458,87.988281
2015-01-25T03:51:21.060833,160.5480933672533,-75.20551558403248,109.960938,,,,,2015-01-25T03:51:20.219767,-75.37633140213978,161.0130117775661,-4.824219
2015-01-26T10:42:40.604799,161.16819237326393,-75.35447106247615,136.679688,,,,,,,,
2015-01-26T10:42:54.524115,159.45658070902707,-75.0466736652215,-4.648438,,,,,,,,
2015-01-27T04:35:09.590978,160.70687909710443,-75.47448895084493,112.070312,,,,,,,,
2015-01-27T14:51:05.450405,160.56158415805922,-75.44514139674189,-4.824219,2015-01-27T14:51:04.929465,-75.43992174492969,160.6359197880268,-4.648438,,,,
2015-01-28T07:47:08.321398,160.23147527648575,-75.24288271101528,119.804688,,,,,,,,
2015-01-29T18:39:51.463251,160.60346660391377,-75.3992847471977,105.039062,,,,,,,,
2015-01-30T06:07:16.008006,160.03744853808774,-75.20843337464564,-4.824219,2015-01-30T06:07:15.488107,-74.98586549646134,159.51540469105078,131.757812,2015-01-30T06:07:15.808324,-75.53553842311929,159.8324605482914,6.425781
2015-01-30T18:21:37.188061,159.53760847258238,-75.66750783395655,33.671875,2015-01-30T18:21:32.148438,-75.9463429617879,160.10258882394893,21.015625,2015-01-30T18:21:37.139271,-75.47343955629533,159.75084241275275,-4.648438
2015-01-30T18:21:37.923052,160.4548367842419,-75.27264797421289,106.445312,,,,,,,,
2015-01-31T10:44:34.517737,160.32519744833778,-75.36490722093384,-4.648438,,,,,2015-01-31T10:44:33.810109,-75.42613720224985,160.45426147238362,-4.824219
2015-01-31T14:32:43.785576,160.41511706169953,-75.31158136348292,119.453125,,,,,,,,
2015-02-01T12:06:53.241586,160.26052866028817,-75.34249570119037,-4.824219,2015-02-01T12:06:53.643052,-75.36127014122353,160.38967229657584,-4.648438,2015-02-01T12:06:52.703278,-75.41364400737372,160.51276912042476,-4.912109
2015-02-01T21:12:04.587978,160.51852449591289,-75.35394108671673,117.695312,2015-02-01T21:12:03.801828,-75.35394108671673,160.51852449591289,117.695312,2015-02-01T21:12:05.170676,-75.47352664760459,160.58884515196365,-4.648438
2015-02-02T09:17:16.029714,160.22658852342124,-75.20459694530881,134.570312,,,,,,,,
2015-02-03T19:21:21.624685,160.38166729271367,-75.30383327772803,116.289062,,,,,2015-02-03T19:21:21.202529,-75.30383327772803,160.38166729271367,115.585938
2015-02-04T16:41:17.620625,160.3384555524617,-75.27155630348322,109.257812,2015-02-04T16:41:16.591625,-75.27155630348322,160.3384555524617,109.257812,2015-02-04T16:41:16.748861,-75.40499751131618,160.58805935854943,-4.824219
2015-02-04T16:46:43.350117,160.56828102837534,-75.3395026568325,111.367188,,,,,,,,
2015-02-05T09:03:48.351526,160.07514861500877,-75.22849686563585,129.648438,,,,,,,,
2015-02-05T23:23:45.587182,160.0350203742157,-75.21531112833162,116.992188,,,,,,,,
2015-02-06T13:20:26.916722,161.1051795658498,-75.67382819841085,-1.484375,,,,,,,,
2015-02-07T03:59:08.830648,161.49274275606564,-75.74385702853968,5.546875,,,,,,,,
2015-02-11T10:11:48.099508,160.44429560876367,-75.47013981336568,-4.648438,2015-02-11T10:11:48.369595,-75.47250334643323,160.47082749482968,-4.648438,,,,
2015-02-12T05:48:36.443729,160.41964367163968,-75.29781512989088,113.476562,,,,,,,,
2015-02-13T13:00:42.989326,160.42779583546496,-75.35524988451581,109.960938,,,,,,,,
2015-02-13T13:05:02.805201,159.864250766797,-75.32147240793542,-4.912109,2015-02-13T13:05:03.707594,-75.34578306271689,160.11495239541725,-4.648438,,,,
2015-02-14T04:40:02.277616,160.9903081582666,-75.37671152348823,105.039062,,,,,,,,
2015-02-14T15:22:33.899213,160.14141250299735,-75.24407635846575,126.835938,,,,,,,,
2015-02-14T23:51:20.711681,160.1935645230688,-75.24886846122762,121.210938,,,,,2015-02-14T23:51:22.001275,-75.43321447936012,160.5336451119409,-4.824219
2015-02-15T19:32:02.359307,160.4478413789388,-75.40429992892064,-4.648438,,,,,,,,
2015-02-17T13:48:21.955477,161.3191150805509,-75.32983149017572,118.398438,,,,,,,,
2015-02-18T02:05:49.839125,160.54738338904446,-75.54542747006202,-4.648438,,,,,,,,
2015-02-19T18:16:38.451813,160.00324508394468,-75.30472891082616,-4.824219,2015-02-19T18:16:38.570625,-75.24826569412487,160.23861038490747,128.59375,,,,
2015-02-22T02:20:05.194268,160.1122233184685,-75.43076065000898,-4.648438,2015-02-22T02:20:05.403934,-75.4842748870302,160.60361745679003,-4.648438,,,,
2015-02-24T00:44:42.432594,160.43862007677808,-75.29480369020163,113.828125,,,,,,,,
2015-02-24T01:34:47.335649,160.32409413114027,-75.26079596943991,129.648438,,,,,,,,
2015-02-25T04:08:24.555439,160.33586379964927,-75.25241303930078,127.539062,,,,,,,,
2015-02-25T20:40:14.812988,161.18309459111697,-75.43101891436208,99.414062,,,,,,,,
2015-02-25T21:16:44.564217,160.4603477081412,-75.31093411479303,112.773438,,,,,,,,
2015-02-26T03:03:12.032861,160.30562026224376,-75.31585063007182,118.398438,,,,,,,,
2015-03-01T16:49:14.473615,160.4014856145502,-75.35288196320262,100.117188,,,,,,,,
2015-03-02T18:11:02.948779,160.6389445440853,-75.45906902340266,-4.648438,2015-03-02T18:11:02.638898,-75.47915188510666,160.7600532544118,-4.648438,,,,
2015-03-04T06:41:23.741332,160.16624706505056,-75.41910304180158,-4.824219,2015-03-04T06:41:20.345796,-75.40162942270965,160.62989429248438,125.429688,2015-03-04T06:41:21.516055,-75.51842616696901,160.32322973830833,-4.824219
2015-03-06T21:15:43.084801,160.7706084462784,-75.38575524510443,100.117188,,,,,2015-03-06T21:15:44.081215,-75.43047492807578,160.71604657155925,-4.824219
2015-03-06T22:55:39.257222,160.4922018193287,-75.35158370996768,119.804688,,,,,,,,
2015-03-07T01:36:07.867519,160.84563596124846,-75.55734610295507,105.390625,,,,,,,,
2015-03-07T21:26:11.381074,161.05110790648735,-75.35374769342548,106.445312,,,,,2015-03-07T21:26:11.951907,-75.42876994971613,161.07489606001948,-4.824219
2015-03-08T09:43:45.709874,159.86880870368682,-75.47483494533223,-4.648438,2015-03-08T09:43:45.660005,-75.34922328973578,160.46588774218353,123.320312,2015-03-08T09:43:45.759553,-75.52987579801541,159.84830834972232,-0.429688
2015-03-09T13:26:05.066057,160.62471669398056,-75.38937075273479,-4.824219,2015-03-09T13:26:03.840318,-75.3905422126346,160.63792212809597,-4.824219,2015-03-09T13:26:03.804326,-75.38895531496398,160.6067484270515,-4.912109
2015-03-11T16:14:27.302966,160.33586379964927,-75.25241303930078,121.914062,,,,,2015-03-11T16:14:26.798881,-75.25391449537774,160.3263935538796,121.738281
2015-03-11T16:27:00.352604,160.5333842445602,-75.27972285196205,117.695312,2015-03-11T16:27:00.525340,-75.27972285196205,160.5333842445602,117.695312,,,,
2015-03-11T21:03:23.274514,160.32409413114027,-75.26079596943991,124.023438,,,,,,,,
2015-03-12T14:29:53.774059,160.59601508468947,-75.30893806451523,133.515625,,,,,,,,
2015-03-14T00:50:01.588884,160.36724208795147,-75.29307495990165,131.054688,,,,,2015-03-14T00:50:01.602551,-75.29307495990165,160.36724208795147,131.054688
2015-03-14T17:02:12.784874,160.74942944545754,-75.45463665454841,105.390625,,,,,2015-03-14T17:02:13.521608,-75.55661219868742,160.8916234277104,82.539062
2015-03-15T12:29:38.168413,160.27794769476844,-75.2778691748706,-4.824219,2015-03-15T12:29:37.031637,-75.19576105489946,160.64942740054124,128.945312,2015-03-15T12:29:37.080513,-75.4453831193219,160.3524978218396,-2.011719
2015-03-17T20:35:20.248345,160.6005012915501,-75.38013945831689,114.882812,2015-03-17T20:35:20.279126,-75.38013945831689,160.6005012915501,114.882812,2015-03-17T20:35:21.266761,-75.45646849868693,160.48973485534313,-4.912109
2015-03-18T12:20:04.635167,160.56833742561042,-75.25453900747569,151.445312,,,,,2015-03-18T12:20:04.866101,-75.25453900747569,160.56833742561042,151.445312
2015-03-18T12:20:46.756551,160.23909869539793,-75.35237442627471,-4.296875,2015-03-18T12:20:45.198736,-75.50974766110066,160.73233978285748,-4.296875,,,,
2015-03-18T19:41:20.260709,160.44311925729158,-75.2810374866826,140.898438,,,,,2015-03-18T19:41:20.804216,-75.2810374866826,160.44311925729158,140.898438
2015-03-19T14:39:55.781532,160.5399840012046,-75.54005092436672,-3.59375,2015-03-19T14:39:55.249687,-75.62634633742768,160.99008819075993,78.671875,2015-03-19T14:39:55.107574,-75.56965277527522,160.93349732849686,93.085938
2015-03-21T19:37:52.261627,161.37161377655113,-75.30143585891214,-4.296875,,,,,2015-03-21T19:37:52.763607,-75.38161167592254,161.48597085156197,2.382812
2015-03-27T20:15:23.216069,160.46311405515476,-75.33007832201412,119.804688,,,,,,,,
2015-03-29T14:33:27.511327,159.94511209534124,-75.21642605047188,129.648438,2015-03-29T14:33:28.140894,-75.21642605047188,159.94511209534124,129.648438,2015-03-29T14:33:28.078942,-75.41856737180707,160.68800830017773,-4.824219
2015-03-30T15:13:43.058299,160.35283817526553,-75.28231596000961,131.054688,,,,,2015-03-30T15:13:44.368808,-75.4506661636296,160.65069274768004,-4.648438
2015-03-30T17:39:30.743232,160.20068852449523,-75.25425272164932,127.890625,2015-03-30T17:39:31.114098,-75.25425272164932,160.20068852449523,127.890625,2015-03-30T17:39:32.080321,-75.44034989683509,160.2178942696439,-4.648438
2015-03-31T02:39:25.667224,160.20771857572677,-75.22060111165746,-4.912109,2015-03-31T02:39:24.667213,-75.16959101537248,160.56839318160678,131.757812,2015-03-31T02:39:27.459215,-75.21985299061093,160.21244923088446,-4.824219
2015-04-01T04:58:13.179127,160.23030327602905,-75.5361191548364,93.085938,2015-04-01T04:58:13.254443,-75.57742825463114,160.21592254741935,85.703125,2015-04-01T04:58:13.709002,-75.55554576605802,160.31514939121033,85.527344
2015-04-02T04:31:14.416942,160.25771486887422,-75.27129461433051,98.535156,,,,,2015-04-02T04:31:12.659406,-75.40768425447979,160.5917327149886,-4.648438
2015-04-05T05:20:39.324305,160.62390065261758,-75.36334009177145,123.320312,2015-04-05T05:20:39.017991,-75.36334009177145,160.62390065261758,123.320312,2015-04-05T05:20:40.470044,-75.43000384876115,160.6572074458146,-4.824219
2015-04-05T05:22:26.216032,160.33386035127202,-75.28532011216558,127.890625,,,,,,,,
2015-04-07T00:06:42.513892,160.5331226552611,-75.36469111246748,119.101562,,,,,,,,
2015-04-07T13:19:38.631171,160.38716720298382,-75.27361373617194,119.277344,,,,,,,,
2015-04-09T09:40:58.112217,161.0864692906031,-75.61102324859216,51.601562,,,,,2015-04-09T09:40:57.546247,-75.54897737822562,160.93965750635104,76.738281
2015-04-10T04:53:04.186824,160.42234982090926,-75.38547574093468,-4.824219,,,,,,,,
